ID,bl41,C8166,CEM A 301,CEM SS,CEM X 174,DAUDI,HSB2,HT1080,IMR90,JURKAT E6.1,Jurkat tag,MT4,RAJI,RAMOS,WI38,gene_names
ENSG00000243267,0,0,0,1,0,1,0,0,2,3,3,4,2,0,7,RN7SL614P
ENSG00000243273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LOC124909446
ENSG00000243274,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,RN7SL571P
ENSG00000243276,0,0,0,36,1,25,0,1,0,0,2,0,50,0,0,Unknown
ENSG00000243279,3,4,0,32,3,3,29,16,115,78,48,26,0,10,170,PRAF2
ENSG00000243280,35,19,1,14,1,100,0,4,0,1,5,10,10,17,0,Unknown
ENSG00000243284,0,0,0,3,0,0,0,4,0,7,3,0,0,1,15,VSIG8
ENSG00000243287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
ENSG00000243289,6,1,1,11,0,0,9,0,0,2,7,4,1,0,2,Unknown
ENSG00000243290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IGKV1-12
ENSG00000243295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
ENSG00000243296,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,Unknown
ENSG00000243297,2,0,0,5,0,1,1,2,2,1,3,2,1,0,4,RPL31P61
